name,brewery,style,release_date,rating,ibu,hops,malts,additives,alcohol,og,personal_rating
Aloha,Bierstaat,Stout - Milk / Sweet,2022-05-23,4.004,16.0,BRU-1,,Lactose,6.5,,4
Dessert Storm,Rewort Brewery,Sour - Fruited,2020-12-21,4.088,8.0,,,"Raspberry,Cucumber,Lime",6.7,,4
Столбуха традиционная,Лакинский пивзавод,Mead - Other,2019-01-16,3.077,,,,,5.9,,3
Regatta,Rewort Brewery × BorMAN BREW,Sour - Traditional Gose,2022-01-18,4.019,5.0,,,,5.5,,4
Edelburg Lager,Oettinger Brauerei,Lager - Euro Pale,2020-09-18,2.958,,,,,5.2,,3
California: Apple And Apricot Pie,BAD Brewery,Stout - Imperial / Double Pastry,2021-10-22,3.46,,,,,6.8,,4
Мягкий Солод,Трёхсосенский,Lager - Pale,2019-08-11,2.414,,,,,4.2,,2
Hit the Magma,Sabotage,Sour - Fruited,2021-06-26,3.982,,,,"Orange,Grapefruit,Rosemary",6.5,,4
Abbot Ale,Greene King,Bitter - Extra Special / Strong (ESB),2010-08-21,3.295,,,,,5.0,,3
Old Empire IPA,Marston’s Brewery,IPA - English,,3.281,35.0,,,,5.7,,4
Эль Мохнатый Шмель (Без Фильтрации),Московская пивоваренная компания,Red Ale - American Amber / Red,2021-04-06,3.356,27.0,,,,5.0,,4
Жигулевское Фирменное,Пивоваренная компания BierStadt,Lager - Pale,2019-02-25,3.217,,,,,4.5,,2
Eluctari,Lux in Tenebris,Stout - Pastry,2021-11-03,3.911,,,,,6.8,,4
Russian Imperial Stout (barrel #Otmorozok),Konix Brewery,Freeze-Distilled Beer,2017-05-27,4.072,40.0,,,,6.8,,4
Сидр Яблоко,Custom Brewery,Cider - Traditional / Apfelwein,2018-11-20,3.325,,,,,4.5,,4
IPA Alco Free,Волковская пивоварня,Non-Alcoholic Beer - Other,2021-08-31,2.972,40.0,,,,0.5,,2
1664 Rosé,Kronenbourg,Fruit Beer,2013-08-02,2.831,15.0,,,,4.5,,3
Red,Lancaster Brewery,Bitter - Session / Ordinary,2011-03-09,3.418,,,,,4.8,,4
Ипатаж,Alaska Brewery,IPA - American,2017-02-15,3.768,,,,,6.5,,4
Big Job,St Austell Brewery,IPA - Imperial / Double,2012-03-02,3.636,,,,,6.8,,4
Hamster of Doom,Ridgeway Brewing,Brown Ale - English,2015-05-21,3.258,30.0,,,,5.8,,3
Pedigree,Marston’s Brewery,Bitter - Session / Ordinary,2010-12-05,3.07,,,,,4.5,,3
Mena Dhu,St Austell Brewery,Stout - Other,2015-11-07,3.686,,,,,4.5,,4
Cocoa Banana Smoothie,LiS Brew,Fruit Beer,2020-09-17,3.775,,,,"Cocoa,Banana",5.0,,4
Chérie Cherry,Konix Brewery,Fruit Beer,2016-02-09,3.609,10.0,,,,5.0,,3
Coconut,Antidot Ciders,Cider - Other Fruit,2020-04-22,3.608,,,,,5.5,,4
Crispy Droplets,Rewort Brewery,IPA - New England / Hazy,2021-07-28,3.814,31.0,"Citra,Amarillo,Talus",,,6.3,16.5,4
Kozel 12,Pivovar Velké Popovice,Pilsner - Czech / Bohemian,,3.196,,,,,4.8,12.0,3
Merry Xmas Ya Filthy Animal!,AF Brew,Sour - Fruited,2020-12-18,3.815,,,,Tangerine,6.0,,4
235,AF Brew,Barleywine - American,2021-10-26,3.989,15.0,,,"Maple Syrup,Coffee,Jujube",6.8,,4
- all - grain -,AF Brew,Stout - English,2021-10-19,3.728,30.0,,,,6.8,,4
Pražan Světlý Ležák,Konrad,Pilsner - Czech / Bohemian,2021-10-24,3.222,,,,,4.8,,4
Black Blossom,AF Brew,Porter - Imperial / Double,2021-10-26,3.932,30.0,,,Cherry,6.8,,4
FFFiga Tonka!,"AF Brew,FFF Brew",Sour - Fruited,2021-07-23,4.234,,,,"Raspberry,Blueberry,Tonka Beans",6.0,,4
Sangre Fresca,AF Brew,Sour - Fruited Gose,2019-12-31,3.739,,,,,4.8,,4
Metro,AF Brew,Lager - Dark,2021-10-26,3.64,11.0,,,,4.5,,4
Running Talus,AF Brew,IPA - New England / Hazy,2020-09-09,3.908,20.0,Talus,,,6.5,,4
Black February,AF Brew,Porter - Imperial / Double,2021-11-16,4.127,30.0,,,Raspberry,6.8,,4
Autumn Fever Dreams: November,AF Brew,Sour - Fruited,2021-10-26,3.756,,,,"Orange,Tonka Beans",6.8,,4
IPA,13 Litar,IPA - American,2016-03-24,3.901,50.0,"Premiant,Simcoe,Kazbek,Jarrylo","Pale Ale,Pilsner,Munich,Caraaroma,Carared",,5.1,15.0,4
Клюквенный Сидр 5%,Ravencraft,Cider - Traditional / Apfelwein,2017-03-20,3.671,,,,,5.0,,4
MALvINA,Piton Ciders,Cider - Other Fruit,2021-03-08,4.059,,,,,6.0,,4
Бланш БИР,Мастерская Братьев Наумовых,Wheat Beer - Witbier / Blanche,2020-09-04,3.389,,,,,4.8,,3
Edelburg Hefeweizen,Oettinger Brauerei,Wheat Beer - Hefeweizen,2020-09-18,3.195,,,,,5.1,,3
Vanilla Jazz,DomBreW,Stout - Milk / Sweet,2019-12-16,3.652,15.0,,,,6.0,,4
Succubus,DomBreW,Sour - Fruited,2020-09-15,3.793,10.0,,,,6.2,,4
Hard Seltzer Blackcurrant,Salden’s Brewery,Hard Seltzer,2021-06-29,3.376,,,,Black Currant,5.0,,4
Dutch Windmill,H-West B.V.,Lager - Pale,,2.631,,,,,4.6,,2
Жигулевское (Zhigulevskoe),Белый Кремль (Bely Kreml),Lager - Pale,2018-09-11,2.434,,,,,4.5,,4
Rauchbier,Gletcher,Rauchbier,2021-05-17,3.536,30.0,,,,5.1,,4
Pryanik Stout,Salden’s Brewery,Winter Ale,2015-02-25,3.669,,,,"Cinnamon,Ginger,Nutmeg",6.8,,4
Holy DIPA,Ostrovica,IPA - Imperial / Double,2017-02-21,3.905,100.0,"Simcoe,Citra,Cascade,Centennial",,,6.8,,4
Bird of Passion,Rewort Brewery,Sour - Fruited,2021-04-27,4.114,7.0,,,"Kiwi,Passion fruit",6.3,,4
Backyard Boogie,Rewort Brewery,Sour - Fruited Gose,2021-08-10,3.996,,,,"Tomato,Pineapple",6.2,21.0,4
Neighbors In Crime,"AF Brew,Midnight Project",Stout - Imperial / Double Pastry,2021-10-07,4.036,20.0,,,"Vanilla,Tonka Beans",6.8,,4
SAN PIETRO RED SUNSET,Василеостровская пивоварня,Grape Ale - Italian,2021-09-07,3.361,25.0,,,,6.9,,4
Tomorrow Land,Paradox,Pale Ale - New England / Hazy,2021-04-12,3.775,30.0,,,,5.0,,4
Max&Jack's Lemon Gardenmint,Московская пивоваренная компания,Malt Liquor,2021-03-15,3.179,,,,,4.7,,2
Zero-Zero Takeoff,AF Brew,Non-Alcoholic Beer - Other,2020-07-23,3.537,20.0,"Citra,Mosaic",,,0.5,,3
Anima Spiritus,DomBreW,Sour - Fruited,2020-07-14,3.769,10.0,,,,6.2,,4
Lager,13 Litar,Pilsner - Czech / Bohemian,2015-12-18,3.424,,,,,4.5,,4
Eskimo Stout,Salden’s Brewery,Stout - Milk / Sweet,2018-03-14,3.825,,,,,6.8,,4
Frankie's Love,DomBreW,Sour - Fruited,2021-08-10,3.718,10.0,,,,6.2,,4
Wild Rye Saison,Salden’s Brewery,Wild Ale - Other,2021-11-30,4.014,,,,,6.8,,4
Double Chocolate Stout,Salden’s Brewery,Stout - Imperial / Double Milk,2016-11-24,3.789,,,,,6.5,,4
Wine Ale Syrah,Salden’s Brewery,Grape Ale - Other,2021-10-04,3.752,,,,,6.5,,4
Double Cherry,Таркос,Fruit Beer,2019-04-15,3.249,7.0,,,,4.0,,3
Hren & Gorchitsa (Хрен - Горчица),Таркос,Sour - Traditional Gose,2019-04-13,3.136,,,,,5.0,,3
Червонный Валет,Таркос,Red Ale - American Amber / Red,2016-08-04,3.404,32.0,,,,5.0,,4
Weizen,1516 Pub & Brewery,Wheat Beer - Hefeweizen,2013-07-18,3.537,,,,,4.9,,3
The First Sip,Zagovor Brewery,Pilsner - Other,2019-04-19,3.799,35.0,"Hallertauer Mittelfruh,Citra",,,4.5,11.0,4
Инквизитор,Alaska Brewery,Sour - Traditional Gose,2020-06-23,3.522,,,,"Tomato,Chili",6.0,,4
4 In 1 Super Sour,Stamm Brewing,Sour - Fruited,2020-01-24,4.199,,,,"Pineapple,Blood orange,Passion fruit,Apricot",6.8,,4
Blowing Up: Pineapple & Mango,Stamm Brewing,Sour - Fruited,2019-08-23,4.058,,,,,5.0,,4
Analog Dream,Rewort Brewery,Sour - Fruited,2019-09-02,3.993,15.0,,,"Rose,Raspberry,Lychee",6.9,23.1,4
Игра теней,Atmosphere Brewery,Stout - Other,2021-05-12,3.794,20.0,,,,6.8,,4
Velo,Black Sheep,Pale Ale - English,2014-06-03,3.436,,,,,4.2,,4
Most Wonderful Time 4 A Beer,Red Button Brewery,Stout - Milk / Sweet,2017-12-12,3.952,30.0,,,,5.0,,4
Мистер Лис Лесные Ягоды,Heineken,Cider - Other Fruit,2021-05-12,2.906,,,,,4.5,,3
Wheat Beer,Copper Head,Wheat Beer - Hefeweizen,2017-01-15,3.644,8.0,,,,5.1,,2
Tomato Gose,Brew Balance,Sour - Tomato / Vegetable Gose,2023-04-25,3.569,3.0,Willamette,,,4.5,13.0,3
Индульгенция,Alaska Brewery,Sour - Traditional Gose,2021-02-23,3.742,,,,,6.3,,4
FIX Hellas,Olympic Brewery,Lager - Helles,2010-12-07,2.975,20.0,,,,5.0,,3
Oettinger Export / Premium Lager,Oettinger Brauerei,Lager - Dortmunder / Export,2011-05-13,2.821,20.0,,,,5.4,,3
Tauras Ekstra,Kalnapilio-Tauro,Lager - Pale,2012-09-16,2.936,,,,,5.2,,3
Chveni Mze,"Red Rocket Brewery,Megobrebi Brewery",Sour - Fruited Gose,2021-05-21,4.101,,,,"Raspberry,Pomegranate",6.0,,4
Foreign Export Stout,Ridgeway Brewing,Stout - Foreign / Export,2010-12-17,3.617,5.0,,,,6.8,,3
Berlinier Weisse Blackberry & Raspberry,Brewlok,Sour - Fruited Berliner Weisse,2021-07-09,3.773,,,,"Blackberry,Raspberry",5.0,13.0,4
Benediktiner Weissbier,Benediktiner Weißbräu,Wheat Beer - Hefeweizen,2011-11-27,3.556,13.0,,,,5.4,,3
Kristoffel Belgian White Beer,Brouwerij Martens,Wheat Beer - Witbier / Blanche,2015-05-09,3.332,,,,,5.0,,3
Iroqués,Barbudos,IPA - New England / Hazy,2018-08-21,3.302,55.0,,,,6.6,,4
Brooklyn East IPA,Brooklyn Brewery,IPA - English,2010-08-21,3.497,47.0,,,,6.9,,4
Campus Premium,Brouwerij Huyghe,Lager - Pale,2011-01-04,3.005,,,,,5.0,,4
Radeberger Pilsner,Radeberger,Pilsner - German,,3.169,33.0,,,,4.8,,3
APA,BARBARUS Brewery,Pale Ale - American,2020-02-24,3.709,40.0,,,,5.1,,4
Pale Ale,Amundsen Bryggeri & Spiseri,Pale Ale - English,2011-11-28,3.471,36.0,,,,4.5,,4
B-DAY Lager,Ostrovica,Lager - Pale,2016-06-08,3.751,25.0,"Saaz,Motueka,Centennial",,,4.9,,4
Wine Ale Muscat,Salden’s Brewery,Grape Ale - Other,2021-06-25,3.742,,Nelson Sauvin,,Grape,6.5,,4
Egger 'Live' Zwickl,Privatbrauerei Fritz Egger,Kellerbier / Zwickelbier,2017-07-09,2.946,,,,,5.0,,4
Leffe Ambrée / Amber,Abbaye de Leffe,Red Ale - Other,2017-10-24,3.388,25.0,,,,6.6,,4
Magaryčių Alus,Kupiškio Alus,Traditional Ale,2011-12-23,3.216,,,,,5.8,,3
Platan Premium,Pivovar Protivín,Pilsner - Czech / Bohemian,2015-03-26,3.034,32.0,,,,5.0,11.7,3
Бархатное,Česky Lev,Lager - Dark,2016-07-27,3.091,,,,,4.1,,3
Baltijos,Švyturys,Märzen,1965-01-16,3.287,,,,,5.8,,3
Vova,Jaws,Stout - Russian Imperial,2018-12-19,4.073,,"Cascade,Columbus,Golding","Pale Ale,Munich,Caraaroma,Carafa,Roasted Barley,Oats",,6.8,26.0,4
Квас Псковский,Пивоварня купца Лапина,Kvass,2018-07-15,3.435,,,,,1.2,,3
Super Bock Preta Sem Alcool,Unicer Bebidas,Non-Alcoholic Beer - Other,2012-10-17,2.581,,,,,0.5,,3
Westmalle Trappist Extra,Westmalle,Belgian Enkel / Patersbier,2011-02-17,3.458,30.0,,,,4.8,,4
Gulden Draak Classic,Brouwerij Van Steenberge,Belgian Strong Dark Ale,,3.769,30.0,,,,6.8,,3
Ghost Ship,Adnams,Pale Ale - English,2010-11-15,3.481,40.0,,,,4.5,,4
IPA,13 Litar,IPA - American,2016-03-24,3.901,50.0,"Premiant,Simcoe,Kazbek,Jarrylo","Pale Ale,Pilsner,Munich,Caraaroma,Carared",,5.1,15.0,4
Chocolate Stout,Brewerich,Stout - Imperial / Double Milk,2020-01-10,3.601,30.0,,,,6.8,,4
Rebelse Strop,Brouwerij Roman,Farmhouse Ale - Saison,2016-09-16,3.303,33.0,,,,6.9,,4
Double Hoppy Milk Mango,Stamm Brewing,IPA - Milkshake,2019-06-03,3.952,,,,,6.0,,4
Анненское,Wiborg,Lager - Pale,2015-07-15,,,,,,4.7,,3
Rustiq Semi Dry,Bullevie,Cider - Traditional / Apfelwein,2020-11-20,3.836,,,,,5.5,,4
De Kuiper Spontaan,Oka River,Lambic - Traditional,2018-10-30,4.053,10.0,,,,6.5,,4
Старомонастырский Живой Квас,Афанасий,Kvass,2017-07-09,3.44,,,,,1.2,,3
Illusion,Brewlok,IPA - Imperial / Double New England / Hazy,2021-04-26,3.642,45.0,,,,6.8,,4
Your Dark Lordship,Stamm Brewing,Lager - Dark,2020-11-25,3.67,,,,,5.0,,4
Псковское Светлое,Пивоварня купца Лапина,Lager - Euro Pale,2015-02-22,2.857,,,,,4.5,,3
Кардинал,Alaska Brewery,Sour - Traditional Gose,2020-08-12,3.546,,,,,6.8,,4
Черный Вепрь,Традиции предков,Mead - Other,2015-12-04,3.775,,,,,4.7,,4
Tsingtao,Tsingtao Brewery,Lager - Pale,,2.894,25.0,,,,4.7,,4
Квас Хлебный,Medovarus,Kvass,2015-02-22,3.497,,,,,1.2,,4
Braustüb'l Weissbier Hefe-Hell,Darmstädter Privatbrauerei,Wheat Beer - Hefeweizen,2012-09-27,3.318,12.0,,,,4.8,,4
Saigon Special,Sabeco,Lager - Pale,,2.9,,,,,4.9,,3
Белый Кремль Белое (Bely Kreml Beloe),Белый Кремль (Bely Kreml),Wheat Beer - Hefeweizen,2018-10-12,3.188,,,,,5.5,,3
Skyline Mosaic Crio & Galaxy & Azacca,Konix Brewery,IPA - New England / Hazy,2021-03-19,3.743,45.0,,,,6.8,,4
Zhivoe (Живое),Самко,Kellerbier / Zwickelbier,2014-12-05,2.599,,,,,4.0,,3
Марочное,Старая крепость,Lager - Pale,2019-02-14,3.125,,,,,4.6,,4
Pilstone Dark,Букет Чувашии,Wheat Beer - Dunkelweizen,2017-10-21,2.937,,,,,3.5,,3
Венское,Beaver,Lager - Vienna,2023-12-25,2.654,30.0,,,,4.4,,3
Cheshskoe (Чешское),Вятич,Lager - Pale,2015-07-08,2.625,14.0,,,,3.8,,3
The Good Cider Apple (Manzana),Grupo Eva,Cider - Sweet,2014-08-30,3.508,,,,,4.5,,4
Hoppy Surf,AF Brew,Pale Ale - American,2013-07-30,3.762,35.0,"Bravo,Citra,Summit,Centennial,Chinook",,,5.3,,4
Bastille Porter (Бастильский Портер),ID Jons,Porter - Baltic,2014-08-17,3.587,19.0,,,,6.8,,4
Bravoro,Volfas Engelman,Lager - Pale,2012-11-03,3.081,20.0,,,,5.2,,3
Voll-Damm,Grupo Damm,Märzen,,3.201,,,,,6.8,,3
Синяя Гусеница,Таркос,IPA - New England / Hazy,2019-06-11,3.498,30.0,,,,6.6,,4
Da Camorra Con Amore,AF Brew,Wheat Beer - Witbier / Blanche,2021-02-16,3.56,18.0,,,"Orange Peel,Coriander",4.8,,4
I Got Guava Worms,AF Brew,IPA - Sour,2019-09-17,4.106,15.0,,,,6.8,,4
Narayama IPA (2020),LaBEERint Brewery,IPA - American,2020-07-23,,45.0,El Dorado,,,6.5,,4
Highs And Lows,AF Brew,IPA - American,2019-01-08,3.813,50.0,,,,6.7,,4
DARK ISLAND,GUSI,Stout - Oatmeal,2018-12-06,3.711,22.0,,,,5.9,,4
Chester's Original Pear Sweet,Chester's,Cider - Perry / Poiré,2015-08-22,3.353,,,,,5.5,,3
G.O.S.E. | Raspberry & Ginger,XP Brew,Sour - Fruited Gose,2020-06-07,3.634,15.0,,,"Raspberry,Ginger",5.0,,4
Puzzle IPA Amarillo,New Riga’s Brewery,IPA - American,2020-12-22,3.582,45.0,,,,6.0,,4
Kvietinis,Vilkmerges Alus,Wheat Beer - Witbier / Blanche,2012-11-01,3.305,15.0,,,,5.0,,3
Pizza Gose,Brewmen,Sour - Traditional Gose,2019-07-14,3.648,,,,,4.5,,4
Krombacher Weizen,Krombacher,Wheat Beer - Hefeweizen,,3.456,16.0,,,,5.3,,3
Imperial Stout,"Father's Brewery,Efir Brewery",Stout - Imperial / Double,2020-09-26,,,,,,6.8,,4
Braník Světlý,Staropramen,Pilsner - Czech / Bohemian,2013-11-13,2.826,,,,,4.1,,3
BFG,Selfmade Brewery,IPA - Imperial / Double,2017-02-14,3.884,75.0,,,,6.8,,4
Edelweiss Snowfresh / Wheat Beer,Brau Union Österreich,Wheat Beer - Hefeweizen,2010-12-14,3.318,9.0,,,,5.0,,4
Комета IPA,New Riga’s Brewery,IPA - American,2017-01-20,3.645,65.0,"Amarillo,Cascade,Centennial,Citra,Chinook",,,6.0,,4
Fire In the Darkness,Rewort Brewery,Sour - Other,2019-09-23,3.962,13.0,,,,6.8,20.0,4
Minimax,XP Brew,Pale Ale - American,2018-03-23,3.704,40.0,,,,5.0,,3
Bishops Finger,Shepherd Neame,Bitter - Extra Special / Strong (ESB),,3.33,,,,,5.2,,3
American Amber Lager,Горьковская пивоварня,Lager - American Amber / Red,2019-06-10,3.311,30.0,,,,5.2,,3
Cassis,Brouwerij Lindemans,Lambic - Fruit,1986-01-01,3.633,,,,Black Currant,3.5,,4
Flugel BLANCHE,Flügel,Blonde Ale,2018-05-29,3.188,8.0,,,,5.5,,3
Barbe Ruby,Brouwerij Verhaeghe,Fruit Beer,2012-08-02,3.957,,,,,6.8,,4
Blanche De Moscou,Zavod,Wheat Beer - Witbier / Blanche,2018-02-02,3.568,10.0,,,,5.4,15.0,4
Russian Imperial Stout (barrel #3),Konix Brewery,Stout - Russian Imperial,2016-12-13,4.063,60.0,,,,6.8,,4
Liebenbrau Helles,Kaiser Bräu,Lager - Helles,2020-07-31,3.181,,,,,5.1,,3
Green Mountain,Pivot Point,IPA - New England / Hazy,2020-05-28,3.744,30.0,"Mosaic,Simcoe,Galaxy",,,6.0,,4
Stalactite,13 Litar,Sour - Traditional Gose,2019-04-13,3.978,,Crystal,"Pilsner,Wheat",,4.5,12.0,4
Eat the Dust! DDH Mosaic,AF Brew,IPA - New England / Hazy,2017-04-28,4.016,40.0,Mosaic,,,6.8,,4
Soul In A Big City,Zagovor Brewery,Sour - Fruited,2019-11-12,4.087,20.0,,,"Raspberry,Blueberry,Blackberry,Vanilla,Lactose",6.8,18.5,4
Vieux Bruxelles Porter,Brouwerij Van Honsebrouck,Porter - English,2019-05-08,,,,,,5.7,,3
Passion Is My Confession,AF Brew,Sour - Berliner Weisse,2016-09-07,3.926,,,,,5.3,11.9,4
3 in 1 Super Sour,Stamm Brewing,Sour - Fruited,2019-12-16,4.172,,,,"Blueberry,Strawberry,Guava",6.8,,4
Hyperborea,"Right Proper Brewing Company,Modern Times Beer",Farmhouse Ale - Saison,2017-03-04,3.57,,,,,6.5,,4
Nutcracker (Щелкунчик),Волковская пивоварня,Porter - Imperial / Double,2020-04-19,3.706,70.0,,,,6.8,,4
Local Action,Rewort Brewery,Stout - Imperial / Double,2020-01-10,3.979,37.0,,,"Coconut,Hazelnut",6.8,,4
Bloody Roots,Coven Brewery,Sour - Fruited Gose,2019-04-30,3.911,,,,"Tabasco,Horseradish",5.8,,4
200,AF Brew,Barleywine - American,2021-01-29,3.842,15.0,,,"Maple Syrup,Date,Coffee",6.8,,4
Юзберг Пилснер (Yuzberg Pilsner),Suzdal Brewery,Pilsner - German,2018-03-19,3.105,30.0,,,,4.8,,4
Story Mode,Stamm Brewing,IPA - Imperial / Double New England / Hazy,2020-06-29,4.056,,,,,6.8,,4
Somnambula,Jaws,Stout - Imperial / Double Milk,2016-09-28,3.874,22.0,,,"Lactose,Coffee,Cocoa",6.8,,4
American Lager,Flügel,Lager - American Light,2019-02-19,3.611,,,,,4.8,,4
Kaltenberg Royal Lager Unfiltered,Крыніца,Kellerbier / Zwickelbier,2018-04-23,2.8,20.0,,,,5.0,11.5,2
Schlosskeller Pilsener,Белый Кремль (Bely Kreml),Pilsner - Other,2020-08-20,2.435,,,,,4.8,,2
Палитра #1 Pineapple & Guava,Brewlok,IPA - Milkshake,2019-06-03,3.706,,,,"Pineapple,Guava",6.8,,4
Варяг,Brewlok,Porter - Baltic,2016-09-22,3.763,,,,,6.0,,4
Phantom IPA,Flügel,IPA - English,2017-01-27,3.243,50.0,,,,5.6,,3
Kirschweizen,Flügel,Fruit Beer,2017-04-18,3.493,8.0,,,,6.5,,4
Your Lordship,Stamm Brewing,Lager - Pale,2020-05-01,3.808,,,,,5.6,,4
Stanley Cooper NST-64ASZ,German Beverage Group Ltd,Lager - Euro Pale,2020-11-08,2.845,,,,,4.9,,2
Сладовар Пшеничное Белое,Борихинский пивзавод,Lager - Euro Pale,2015-04-14,2.483,,,,,4.0,,3
Weissbier,Augustiner-Bräu München,Wheat Beer - Hefeweizen,2011-01-02,3.67,14.0,,,,5.4,,3
Cidre Royal With Cherry,Royal Fruit Garden,Cider - Other Fruit,2024-05-25,,,,,,5.0,,3
Pilsner,1516 Pub & Brewery,Pilsner - Other,2013-07-25,3.612,28.0,,,,4.8,,3
Tiramisu Stout,Discovery Brewing,Stout - Milk / Sweet,2020-06-18,3.735,20.0,,,,5.0,,4
ГрИПАедов,Anadolu Efes,IPA - American,2018-07-19,2.938,40.0,,,,6.5,,3
Salsa,4BREWERS,Chilli / Chile Beer,,3.249,24.0,,,,6.8,,4
Hazelnut Stout,Brew Balance,Stout - Milk / Sweet,2023-02-06,3.551,35.0,,,,6.0,,4
Red Conundrum,Big Village Brewery,Sour - Fruited Gose,2020-09-24,3.919,,,,Raspberry,6.3,,4
Speakeasy Champagne Beer,WooHa Brewing Company,Bière de Champagne / Bière Brut,2019-10-17,3.358,,,,,6.8,,4
Russian Imperial Stout Batch #14 Aged In Bourbon Barrels,Salden’s Brewery,Stout - Russian Imperial,2020-11-12,3.858,40.0,,,,6.8,26.0,4
Черная Пшеничка,XP Brew,Wheat Beer - Other,2020-10-30,3.546,,,,,6.0,,4
Старая Пигалица (Old Chibis),Chibis Brewery,Stout - Russian Imperial,2018-08-02,3.771,50.0,,,,6.8,,4
Collin's Imperial Stout,Marston’s Brewery,Stout - English,2012-11-02,3.632,,,,,4.9,,3
Lime Mood,Rewort Brewery,Sour - Fruited,2019-06-13,3.921,10.0,,,"Lime,Ginger",5.2,16.5,4
Pils,Alpirsbacher Klosterbräu,Pilsner - German,2010-08-21,3.33,28.0,,,,4.9,,3
Brabant Blond,"Кроп-Пиво,Brouwerij Het Nest",Blonde Ale,2019-07-09,2.838,,,,,6.0,14.0,2
Пятница,Alaska Brewery,Sour - Fruited,2022-07-08,4.153,,,,"Watermelon,Kiwi,Apple",5.5,,2
Pilsner,1516 Pub & Brewery,Pilsner - Other,2013-07-25,3.612,28.0,,,,4.8,,2
Дончак Светлое,Солнечный,Lager - Euro Pale,2018-10-10,2.643,,,,,4.3,,2
Хадыженское,Хадыженский Пивзавод,Lager - Pale,2014-05-02,3.132,,,,,4.0,,3
Warsteiner Light Pilsener,Лідскае піва,Pilsner - German,2019-04-09,3.102,20.0,,,,4.2,9.6,3
23 регион,Tihoretsky Pivovarenny Zavod (Тихорецкий Пивоваренный Завод),Lager - Pale,2018-04-25,2.611,,,,,4.4,,2
Бойлерное Ставропольское,Stavropolsky Pivovarenny Zavod (Ставропольский Пивоваренный Завод),Lager - Pale,2019-06-12,,,,,,4.0,,3
Квас,Арбат,Kvass,2015-06-06,3.268,,,,,1.2,,4
Колыбельная,Brewlok,IPA - Imperial / Double New England / Hazy,2020-12-11,,,"Sabro,El Dorado",,,6.8,,4
Novopacké pivo 12° Kumburák,Pivovar Nová Paka,Pilsner - Czech / Bohemian,2011-09-02,3.255,,,,,5.3,,3
Durak,Jaws,Porter - Imperial / Double,2019-02-27,3.834,46.0,,,,6.8,,4
Delirium Noël / Christmas,Brouwerij Huyghe,Winter Warmer,,3.762,20.0,,,,6.8,,4
Platan Desítka,Pivovar Protivín,Pilsner - Czech / Bohemian,2015-11-21,3.007,28.0,,,,4.0,10.0,3
Manchester Brown Ale,Joseph Holt,Brown Ale - English,2010-12-29,3.362,,,,,3.8,,4
Stephans Bräu Premium Lager,Privatbrauerei Eichbaum,Lager - Pale,2013-11-03,2.715,,,,,5.0,,2
Stout System: Milk Nebula,Одна тонна,Stout - Milk / Sweet,2019-10-02,3.773,,,,,5.5,,4
Rose Tart,Plan B Brewery,Sour - Fruited,2020-08-14,3.863,,,,"Raspberry,Strawberry,Orange",6.0,,4
Holsten Premium,Holsten-Brauerei,Pilsner - German,2014-07-31,2.902,29.0,,,,4.8,,3
Reeper B. Exotisches IPA,Reepbana,IPA - Session,2017-12-29,2.914,39.0,,,,5.0,11.6,3
Ласка нерпы,On the Bones,Stout - Other,2016-12-11,3.499,23.0,,,,5.5,,4
Юнга (Rum Edition),On the Bones,Stout - Russian Imperial,2017-05-24,3.906,16.0,,,,6.8,,4
Marzen,Jaws,Märzen,2020-09-11,3.72,,,,,5.8,,4
Premium Lager,Alpaca Wellbeing,Lager - Pale,2021-05-19,3.277,,,,,5.0,,4
"IPA 0,0",Горьковская пивоварня,Non-Alcoholic Beer - Other,2020-07-06,3.62,30.0,,,,0.5,,3
Black Illusion,Konix Brewery,Stout - Milk / Sweet,2020-01-31,3.785,,,,,6.0,,4
Slavny Pivovar,Белый Кремль (Bely Kreml),Lager - Pale,2020-06-15,2.45,,,,,4.6,,2
Steininger Hefe Weissbier,Privatbrauerei Eichbaum,Wheat Beer - Hefeweizen,2015-09-04,3.032,,,,,5.2,,3
Moosehead Lager,Moosehead,Lager - American,2010-08-21,3.169,13.0,,,,5.0,,3
Ausweis,Gletcher,Wheat Beer - Hefeweizen,2019-02-12,3.367,15.0,Bobek,,,5.2,,3
Peach,Zabava Ciders,Cider - Other Fruit,2021-01-14,3.647,,,,,4.5,,3
La Trappe Bockbier,Bierbrouwerij De Koningshoeven,Bock - Single / Traditional,2011-03-18,3.524,38.0,,,,6.8,,4
Benediktiner Hell,Benediktiner Weißbräu,Lager - Helles,2015-06-27,3.387,16.0,,,,5.0,,4
Strawberry'llipse,On the Bones,Sour - Traditional Gose,2019-04-05,3.749,7.0,,,,4.5,11.0,4
Царские Припасы Традиционный,Фонтан / Кваспром,Kvass,2013-09-16,3.64,,,,,1.2,,3
Nutty Nut,Rewort Brewery,Porter - Other,2018-12-07,4.003,30.0,,,,6.9,19.8,4
ABV Not IBU: Amarillo,AF Brew,IPA - Imperial / Double,2014-11-22,3.9,114.0,,,,6.8,,4
Forbidden Union,Stamm Brewing,Sour - Fruited,2020-03-26,4.102,,,,"Passion fruit,Raspberry",6.8,,4
Oak Smoked Tomato Gose Italian Edition,Salden’s Brewery,Spiced / Herbed Beer,2020-02-27,3.917,,,,,5.5,,4
